#	Step 		 Temp 		 Press 		 Volume 	  KinEng 	   PotEng 		TotEng 
   40750,   83.238353,   149.65783,   3640.1041,   26.548596,  -127.81815,  -101.26956 
   41000,   76.437973,  -206.70957,   3666.6525,   24.379637,  -129.42322,  -105.04358 
   41250,   75.848956,   192.31594,   3534.8023,   24.191772,  -132.16893,  -107.97716 
   41500,   80.178457,   258.16083,   3485.3587,   25.572652,  -134.43228,  -108.85963 
   41750,   81.111998,    446.2372,   3419.0396,   25.870402,  -136.20058,  -110.33018 
   42000,   73.664198,   548.29524,   3346.4046,   23.494951,  -138.81514,  -115.32019 
   42250,   71.597834,   54.047969,   3405.9589,   22.835891,  -140.06772,  -117.23183 
   42500,   77.644182,   302.80249,   3379.7486,   24.764354,  -139.43771,  -114.67335 
   42750,   73.991144,   405.43589,    3445.128,    23.59923,  -135.35902,  -111.75979 
   43000,   69.693049,   213.59451,   3544.3029,   22.228366,  -131.42893,  -109.20056 
   43250,   78.540804,  -171.51496,    3594.634,   25.050328,  -131.87398,  -106.82365 
   43500,   76.284892,  -270.49099,   3627.2725,   24.330813,  -131.48422,  -107.15341 
   43750,   72.259742,  -188.44904,   3591.0568,   23.047005,  -131.68756,  -108.64055 
   44000,   75.757452,  -115.42398,   3480.7905,   24.162587,  -136.88885,  -112.72627 
   44250,   72.002672,  -27.337584,   3432.4073,   22.965013,  -138.91333,  -115.94832 
   44500,   65.630345,   318.22531,   3429.9844,    20.93258,  -135.61057,  -114.67799 
   44750,   75.231018,  -100.63682,   3511.0814,   23.994683,   -135.8835,  -111.88882 
   45000,   73.377078,  -64.284616,    3538.932,   23.403375,  -133.62222,  -110.21884 
   45250,   81.693508,   47.867588,   3475.0423,   26.055873,  -135.43622,  -109.38035 
   45500,   69.174293,   229.05931,   3509.6926,   22.062911,   -132.9557,  -110.89279 
   45750,   76.875751,    512.7822,   3460.4726,   24.519265,   -133.6385,  -109.11923 
   46000,   85.761012,   113.28052,   3507.3806,    27.35319,  -133.60582,  -106.25263 
   46250,   88.938119,   210.81072,   3475.3802,   28.366517,  -135.77501,  -107.40849 
   46500,   83.334742,   170.30263,   3416.3278,   26.579339,  -138.67611,  -112.09677 
   46750,    71.00415,   35.768449,   3447.2947,   22.646537,  -137.05371,  -114.40717 
   47000,   73.634242,   236.72841,   3434.5141,   23.485397,   -136.6064,    -113.121 
   47250,   73.324652,  -320.19198,   3594.6491,   23.386654,  -133.55616,  -110.16951 
   47500,   70.901292,  -184.65614,   3626.8642,   22.613731,  -130.98082,  -108.36709 
   47750,   83.463465,  -346.96688,   3600.1287,   26.620395,  -133.27049,   -106.6501 
   48000,   77.028841,  -202.66061,   3609.8651,   24.568093,  -131.12724,  -106.55915 
   48250,   78.681935,  -57.311867,   3532.1639,   25.095342,  -133.59475,  -108.49941 
   48500,   72.191482,  -3.0453868,   3490.0521,   23.025233,  -135.99715,  -112.97192 
   48750,   72.072043,   551.26996,   3378.7331,   22.987138,  -137.50718,  -114.52004 
